ip,path,flag,geth1,geth2,posth1,posth2,jsonh1,jsonh2
185.253.5.77,resolve,true,true,false,false,false,false,false
45.90.31.240,dns-query,true,true,true,true,true,true,true
45.90.31.240,query,true,true,true,true,true,false,false
103.243.22.24,dns-query,true,false,false,true,true,false,false
103.243.22.24,query,true,false,false,true,false,false,false
103.243.22.24,resolve,true,false,false,false,true,false,false
154.0.173.6,dns-query,true,true,true,true,true,false,false
170.187.152.135,dns-query,true,true,true,true,true,false,false
170.187.152.135,query,true,true,true,true,true,false,false
170.187.152.135,resolve,true,true,true,true,true,false,false
170.187.152.135,,true,true,true,true,true,false,false
176.125.239.245,dns-query,true,true,true,false,true,false,false
176.125.239.245,query,true,true,true,true,true,false,false
176.125.239.245,resolve,true,true,true,true,true,false,false
23.247.212.52,dns-query,true,true,true,true,true,true,true
23.247.212.52,query,true,true,true,true,true,true,true
23.247.212.52,resolve,true,true,true,true,true,true,true
23.247.212.52,,true,true,true,false,false,false,false
45.90.29.154,dns-query,true,true,true,true,true,true,true
45.90.29.154,query,true,true,true,true,true,true,true
45.90.29.154,resolve,true,true,true,true,true,true,true
45.90.29.154,,true,true,true,true,false,false,false
72.200.254.11,dns-query,true,true,true,true,true,false,false
80.125.180.115,dns-query,true,true,true,true,true,false,false
80.125.180.115,query,true,true,true,true,true,false,false
80.125.180.115,resolve,true,true,true,true,true,false,false
80.125.180.115,,true,true,true,true,true,false,false
103.243.22.240,dns-query,true,false,false,true,true,false,false
103.243.22.240,query,true,false,false,false,true,false,false
103.243.22.240,resolve,true,false,false,true,true,false,false
103.243.22.240,,true,false,false,false,true,false,false
146.88.173.182,dns-query,true,false,false,true,true,false,false
146.88.173.182,,true,false,false,false,true,false,false
184.187.107.232,,true,true,true,false,false,true,true
192.73.243.137,dns-query,true,true,true,true,true,false,false
23.247.214.69,dns-query,true,true,true,true,true,true,true
23.247.214.69,query,true,true,true,true,true,true,true
23.247.214.69,resolve,true,true,true,true,true,true,true
23.247.214.69,,true,true,true,true,true,true,true
43.251.29.22,dns-query,true,false,false,false,true,false,false
43.251.29.22,,true,false,false,true,true,false,false
103.243.22.241,resolve,true,false,false,false,true,false,false
167.179.213.24,dns-query,true,false,false,true,false,false,false
167.179.213.24,query,true,false,false,true,false,false,false
167.179.213.24,resolve,true,false,false,true,false,false,false
185.253.5.62,dns-query,true,true,true,true,true,true,true
185.253.5.62,query,true,true,true,true,true,true,true
185.253.5.62,resolve,true,true,false,false,false,false,false
45.90.31.230,dns-query,true,true,true,true,true,true,true
45.90.31.230,query,true,true,true,true,true,true,true
45.90.31.230,resolve,true,true,true,false,false,false,false
81.27.162.100,dns-query,true,true,true,true,true,false,false
81.27.162.100,query,true,true,true,true,true,false,false
81.27.162.100,resolve,true,true,true,true,true,false,false
81.27.162.100,,true,true,true,true,true,false,false
103.246.250.199,dns-query,true,true,true,true,true,false,false
146.112.41.3,dns-query,true,true,true,true,true,false,false
146.19.14.100,dns-query,true,true,true,true,true,true,true
146.19.14.100,query,true,true,true,true,true,true,true
146.19.14.100,resolve,true,true,true,true,true,true,true
146.19.14.100,,true,true,true,true,true,true,true
146.19.14.199,dns-query,true,true,true,true,true,true,true
146.19.14.199,query,true,true,true,true,true,true,true
146.19.14.199,resolve,true,true,true,true,true,true,true
146.19.14.199,,true,true,true,true,true,true,true
146.56.184.134,dns-query,true,true,true,true,true,false,false
176.125.239.136,dns-query,true,true,true,true,true,false,false
176.125.239.136,query,true,true,true,true,true,false,false
176.125.239.136,resolve,true,false,true,false,true,false,false
207.148.73.215,dns-query,true,true,true,true,true,false,false
23.247.212.140,dns-query,true,true,true,true,true,true,true
23.247.212.140,query,true,true,true,true,true,true,true
23.247.212.140,resolve,true,true,true,true,true,true,true
23.247.212.140,,true,true,true,true,true,true,true
23.247.215.233,dns-query,true,true,true,true,true,true,true
23.247.215.233,query,true,true,true,true,true,true,true
23.247.215.233,resolve,true,true,true,true,true,true,true
23.247.215.233,,true,true,false,false,false,false,false
59.4.252.164,,true,true,true,true,true,true,true
75.75.77.7,dns-query,true,true,true,true,true,false,false
80.251.212.156,dns-query,true,true,true,true,true,false,false
103.192.236.243,dns-query,true,true,true,true,true,false,false
103.192.236.243,query,true,true,true,true,true,false,false
103.192.236.243,resolve,true,true,true,true,true,false,false
103.192.236.243,,true,true,true,true,true,false,false
135.84.249.90,dns-query,true,false,false,true,true,false,false
135.84.249.90,query,true,false,false,false,true,false,false
167.179.213.44,query,true,false,false,false,true,false,false
167.179.213.44,resolve,true,false,false,true,true,false,false
167.179.213.44,,true,false,false,false,true,false,false
188.241.178.104,dns-query,true,true,true,true,true,true,true
188.241.178.104,query,true,true,true,true,true,true,true
188.241.178.104,resolve,true,true,true,true,true,true,true
188.241.178.104,,true,true,true,true,true,true,true
23.247.213.172,dns-query,true,true,true,true,true,true,true
23.247.213.172,query,true,true,true,true,true,true,true
23.247.213.172,resolve,true,true,true,true,true,true,true
23.247.213.172,,true,true,true,true,false,false,false
45.90.28.83,dns-query,true,true,true,true,true,true,true
45.90.28.83,query,true,true,true,true,true,false,false
87.239.48.48,,true,true,true,true,true,false,false
103.243.22.243,query,true,false,false,false,true,false,false
167.179.213.32,query,true,false,false,false,true,false,false
167.179.213.32,resolve,true,false,false,true,true,false,false
195.235.110.41,dns-query,true,false,false,true,true,false,false
195.235.110.41,query,true,false,false,true,true,false,false
195.235.110.41,resolve,true,false,false,true,true,false,false
195.235.110.41,,true,false,false,true,true,false,false
41.76.40.254,dns-query,true,true,true,true,true,false,false
41.76.40.254,query,true,true,true,true,true,false,false
41.76.40.254,resolve,true,true,true,true,true,false,false
41.76.40.254,,true,true,true,true,true,false,false
76.76.10.35,dns-query,true,true,true,true,true,false,false
76.76.10.35,query,true,true,true,true,true,false,false
76.76.10.35,resolve,true,true,true,true,true,false,false
103.243.22.244,dns-query,true,false,false,true,true,false,false
103.243.22.244,query,true,false,false,true,true,false,false
103.243.22.244,,true,false,false,true,false,false,false
150.230.147.2,dns-query,true,true,true,true,true,false,false
167.179.214.56,dns-query,true,false,false,false,true,false,false
167.179.214.56,query,true,false,false,true,false,false,false
167.179.214.56,resolve,true,false,false,true,false,false,false
167.179.214.56,,true,false,false,true,false,false,false
203.167.210.186,,true,true,true,false,false,true,true
23.247.215.16,dns-query,true,true,true,true,true,true,true
23.247.215.16,query,true,true,true,true,true,true,true
23.247.215.16,resolve,true,true,true,true,true,true,true
23.247.215.16,,true,true,true,true,false,false,false
45.90.30.58,dns-query,true,true,true,true,true,true,true
45.90.30.58,query,true,true,true,true,true,true,true
45.90.30.58,resolve,true,true,true,true,true,true,true
45.90.30.58,,true,true,true,true,true,true,true
45.90.31.220,dns-query,true,true,true,true,true,true,true
45.90.31.220,query,true,true,true,true,true,true,true
45.90.31.220,resolve,true,true,true,true,false,false,false
80.125.180.69,dns-query,true,true,true,true,true,false,false
80.125.180.69,query,true,true,true,true,true,false,false
80.125.180.69,resolve,true,true,true,true,true,false,false
80.125.180.69,,true,true,true,true,true,false,false
103.243.22.247,dns-query,true,false,false,false,true,false,false
103.243.22.247,query,true,false,false,true,false,false,false
103.243.22.247,resolve,true,false,false,true,false,false,false
103.243.22.247,,true,false,false,false,true,false,false
152.69.223.113,dns-query,true,true,true,true,true,false,false
159.223.68.242,dns-query,true,true,true,true,true,false,false
167.179.212.181,dns-query,true,false,false,false,true,false,false
167.179.212.181,query,true,false,false,false,true,false,false
167.179.212.181,resolve,true,false,false,false,true,false,false
167.179.212.181,,true,false,false,true,true,false,false
185.225.226.21,dns-query,true,true,true,true,true,false,false
213.28.27.24,dns-query,true,true,true,true,true,false,false
213.28.27.24,query,true,true,true,true,true,false,false
213.28.27.24,resolve,true,true,true,true,true,false,false
213.28.27.24,,true,true,true,true,true,false,false
35.227.155.146,dns-query,true,true,true,true,true,false,false
45.90.29.151,dns-query,true,true,true,true,true,true,true
45.90.29.151,query,true,true,true,true,true,true,true
45.90.29.151,resolve,true,true,true,true,true,true,true
45.90.29.151,,true,true,true,true,true,false,false
66.102.41.150,dns-query,true,true,true,true,true,false,false
82.148.223.159,dns-query,true,true,true,true,true,false,false
103.243.22.249,dns-query,true,false,false,true,false,false,false
103.243.22.249,resolve,true,false,false,false,true,false,false
103.243.22.249,,true,false,false,true,true,false,false
153.127.22.207,dns-query,true,true,true,true,true,false,false
167.179.212.165,dns-query,true,false,false,false,true,false,false
167.179.212.165,query,true,false,false,false,true,false,false
185.58.84.189,dns-query,true,true,true,true,true,false,false
185.58.84.189,resolve,true,false,false,false,false,true,true
23.247.214.225,dns-query,true,true,true,true,true,true,true
23.247.214.225,query,true,true,true,true,true,true,true
23.247.214.225,resolve,true,true,true,true,true,true,true
23.247.214.225,,true,true,true,true,true,true,true
41.76.43.109,dns-query,true,true,true,true,true,false,false
41.76.43.109,query,true,true,true,true,true,false,false
41.76.43.109,resolve,true,true,true,true,true,false,false
41.76.43.109,,true,true,true,true,true,false,false
66.96.124.150,dns-query,true,true,true,true,true,false,false
80.124.140.202,dns-query,true,true,true,true,true,false,false
80.124.140.202,query,true,true,true,true,true,false,false
80.124.140.202,resolve,true,true,true,true,true,false,false
80.124.140.202,,true,true,true,true,true,false,false
103.243.22.250,dns-query,true,false,false,false,true,false,false
103.243.22.250,query,true,false,false,false,true,false,false
103.243.22.250,resolve,true,false,false,true,false,false,false
103.243.22.250,,true,false,false,false,true,false,false
152.67.173.177,dns-query,true,true,true,true,true,false,false
167.179.213.170,,true,false,false,true,false,false,false
210.130.0.21,dns-query,true,true,true,true,true,false,false
23.247.212.128,dns-query,true,true,true,true,true,true,true
23.247.212.128,query,true,true,true,true,true,true,true
23.247.212.128,resolve,true,true,true,true,true,true,true
23.247.212.128,,true,true,true,true,true,true,true
23.247.215.214,dns-query,true,true,true,true,true,true,true
23.247.215.214,query,true,true,true,true,true,true,true
23.247.215.214,resolve,true,true,true,true,true,true,true
63.240.152.49,dns-query,true,true,true,false,true,false,false
63.240.152.49,query,true,true,true,true,true,false,false
63.240.152.49,resolve,true,true,true,true,true,false,false
63.240.152.49,,true,true,true,true,true,false,false
103.243.22.26,query,true,false,false,false,true,false,false
103.243.22.26,resolve,true,false,false,false,true,false,false
103.243.22.26,,true,false,false,false,true,false,false
167.179.212.11,resolve,true,false,false,false,true,false,false
193.122.99.248,dns-query,true,true,true,true,true,false,false
212.78.94.40,dns-query,true,true,true,true,true,false,false
43.251.29.26,query,true,false,false,true,false,false,false
43.251.29.26,,true,false,false,false,true,false,false
103.243.22.28,dns-query,true,false,false,false,true,false,false
103.243.22.28,query,true,false,false,true,true,false,false
167.172.145.12,dns-query,true,true,true,true,true,false,false
167.172.145.12,query,true,true,true,true,true,false,false
167.172.145.12,resolve,true,true,true,true,true,false,false
167.172.145.12,,true,true,true,true,true,false,false
167.179.214.73,dns-query,true,false,false,false,true,false,false
167.179.214.73,query,true,false,false,true,false,false,false
167.179.214.73,resolve,true,false,false,true,false,false,false
209.233.174.123,dns-query,true,true,true,true,true,false,false
209.233.174.123,query,true,true,true,true,true,false,false
209.233.174.123,resolve,true,true,true,true,true,false,false
